OrderID,ClientOrderID,Instrument,Side,ExecStatus,Quantity,Price,Reason,Timestamp
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.598340
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.598344
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.598396
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.598405
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.598456
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.598513
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.598570
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.598575
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.598627
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.598685
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.598743
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.598797
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.598855
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.598915
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.598919
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.598973
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.598978
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.599032
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.599040
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.599090
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.599095
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.599148
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.599153
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.599206
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.599264
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.599268
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.599323
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.599380
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.599439
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.599447
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.599497
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.599555
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.599613
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.599671
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.599729
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.599733
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.599787
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.599791
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.599846
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.599910
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.599977
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.599983
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.600042
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.600104
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.600162
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.600220
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.600278
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.600341
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.600346
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.600401
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.600406
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.600456
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.600461
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.600516
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.600523
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.600583
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.600587
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.600655
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.600717
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.600722
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.600782
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.600843
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.600906
ord8,aa22,Lavender,1,100,Pfill,45.000000,,20231216-091038.600911
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.600971
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.601039
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.601098
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.601158
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.601216
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.601221
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.601274
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.601279
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.601332
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.601390
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.601447
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.601453
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.601504
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.601562
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.601620
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.601678
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.601737
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.601798
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.601803
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.601856
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.601861
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.601914
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.601919
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.601972
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.601977
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.602029
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.602034
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.602088
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.602145
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.602151
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.602205
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.602262
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.602327
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.602332
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.602389
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.602455
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.602524
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.602583
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.602643
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.602648
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.602700
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.602705
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.602758
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.602804
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.602861
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.602866
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.602917
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.602976
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.603034
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.603091
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.603156
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.603224
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.603233
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.603281
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.603287
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.603340
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.603345
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.603398
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.603405
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.603470
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.603476
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.603529
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.603586
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.603596
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.603647
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.603721
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.603778
ord8,aa22,Lavender,1,100,Pfill,45.000000,,20231216-091038.603784
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.603837
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.603906
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.603965
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.604024
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.604083
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.604088
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.604141
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.604151
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.604217
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.604277
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.604341
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.604347
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.604403
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.604467
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.604532
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.604587
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.604646
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.604718
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.604724
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.604778
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.604784
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.604840
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.604850
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.604904
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.604910
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.604965
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.604970
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.605042
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.605093
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.605097
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.605163
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.605225
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.605292
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.605297
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.605349
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.605424
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.605483
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.605541
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.605612
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.605617
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.605663
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.605668
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.605724
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.605788
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.605846
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.605851
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.605902
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.605962
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.606022
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.606081
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.606140
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.606204
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.606209
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.606302
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.606309
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.606356
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.606361
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.606422
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.606432
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.606487
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.606492
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.606564
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.606627
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.606632
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.606692
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.606754
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.606819
ord8,aa22,Lavender,1,100,Pfill,45.000000,,20231216-091038.606825
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.606880
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.606937
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.607002
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.607066
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.607168
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.607176
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.607209
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.607215
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.607269
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.607326
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.607386
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.607395
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.607441
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.607499
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.607565
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.607619
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.607682
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.607742
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.607748
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.607797
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.607803
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.607857
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.607863
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.607914
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.607920
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.607980
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.607989
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.608033
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.608092
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.608098
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.608151
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.608208
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.608269
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.608274
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.608325
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.608384
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.608443
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.608501
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.608559
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.608565
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.608616
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.608622
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.608676
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.608735
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.608792
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.608797
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.608850
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.608907
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.608966
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.609023
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.609082
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.609143
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.609152
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.609202
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.609207
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.609261
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.609267
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.609319
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.609324
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.609376
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.609381
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.609435
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.609493
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.609501
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.609553
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.609610
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.609667
ord8,aa22,Lavender,1,100,Pfill,45.000000,,20231216-091038.609673
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.609726
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.609785
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.609844
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.609902
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.609971
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.609981
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.610036
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.610042
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.610094
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.610162
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.610227
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.610232
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.610295
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.610359
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.610422
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.610479
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.610544
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.610606
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.610611
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.610662
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.610670
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.610720
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.610724
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.610784
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.610791
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.610810
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.610815
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.610860
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.610918
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.610923
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.610978
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.611036
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.611096
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.611101
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.611153
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.611211
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.611270
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.611328
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.611390
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.611396
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.611445
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.611450
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.611504
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.611562
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.611620
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.611625
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.611676
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.611735
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.611793
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.611851
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.611910
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.611976
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.611982
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.612042
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.612048
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.612115
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.612122
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.612176
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.612181
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.612233
ord5,aa19,Tulip,2,100,Fill,1.000000,,20231216-091038.612238
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.612289
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.612347
ord5,aa19,Orchid,2,100,Fill,1.000000,,20231216-091038.612352
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.612406
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.612464
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.612530
ord8,aa22,Lavender,1,100,Pfill,45.000000,,20231216-091038.612537
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.612598
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.612660
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.612720
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.612778
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.612836
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.612841
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.612894
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.612898
ord14,aa26,Rose,2,100,New,55.000000,,20231216-091038.612952
ord15,aa27,Rose,2,100,New,45.000000,,20231216-091038.613011
ord16,aa28,Rose,1,100,Fill,1.000000,,20231216-091038.613068
ord11,aa15,Rose,2,100,Pfill,1.000000,,20231216-091038.613076
ord17,aa29,,1,100,Rejected,55,Invalid instrument,20231216-091038.613125
ord18,aa30,Rose,3,100,Rejected,65.00,Invalid side,20231216-091038.613183
ord19,aa31,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091038.613251
ord20,aa32,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091038.613307
ord21,aa33,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091038.613368
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091038.613434
ord11,aa15,Rose,2,100,Fill,1.000000,,20231216-091038.613440
ord2,aa17,Tulip,1,100,Fill,1.000000,,20231216-091038.613495
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.613501
ord3,aa14,Rose,1,100,Fill,45.000000,,20231216-091038.613559
ord15,aa27,Rose,2,100,Fill,45.000000,,20231216-091038.613565
ord2,aa17,Orchid,1,100,Fill,1.000000,,20231216-091038.613621
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.613626
ord4,aa18,Tulip,1,100,Fill,1.000000,,20231216-091038.613683
ord5,aa19,Tulip,2,100,Pfill,1.000000,,20231216-091038.613693
ord5,aa19,Tulip,2,300,New,1.000000,,20231216-091038.613747
ord4,aa18,Orchid,1,100,Fill,1.000000,,20231216-091038.613809
ord5,aa19,Orchid,2,100,Pfill,1.000000,,20231216-091038.613814
ord6,aa20,Lavender,2,100,New,55.000000,,20231216-091038.613872
ord5,aa19,Orchid,2,300,New,1.000000,,20231216-091038.613935
ord7,aa21,Lavender,2,100,Fill,45.000000,,20231216-091038.613999
ord8,aa22,Lavender,1,100,Fill,45.000000,,20231216-091038.614005
ord8,aa22,Lavender,1,200,New,45.000000,,20231216-091038.614061
ord9,aa23,Lotus,2,100,New,55.000000,,20231216-091038.614125
ord10,aa24,Lotus,2,100,New,45.000000,,20231216-091038.614188
ord11,aa15,Rose,2,300,New,1.000000,,20231216-091038.614251
ord12,aa25,Lotus,1,100,Fill,45.000000,,20231216-091038.614314
ord10,aa24,Lotus,2,100,Fill,45.000000,,20231216-091038.614320
ord13,aa16,Rose,1,100,Fill,1.000000,,20231216-091038.614375
