OrderID,ClientOrderID,Instrument,Side,ExecStatus,Quantity,Price,Reason,Timestamp
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.675264
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.675268
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.675322
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.675326
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.675381
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.675440
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.675444
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.675495
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.675554
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.675613
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.675670
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.675728
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.675789
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.675848
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.675906
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.675913
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.675966
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.676024
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.676082
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.676086
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.676141
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.676145
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.676199
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.676203
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.676257
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.676314
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.676321
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.676373
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.676378
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.676432
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.676491
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.676495
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.676547
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.676605
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.676664
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.676722
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.676780
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.676841
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.676907
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.676967
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.676978
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.677032
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.677089
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.677146
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.677151
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.677205
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.677209
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.677263
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.677267
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.677322
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.677380
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.677387
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.677443
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.677447
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.677502
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.677561
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.677565
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.677617
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.677676
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.677738
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.677797
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.677859
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.677922
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.677984
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.678044
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.678048
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.678105
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.678168
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.678229
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.678233
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.678290
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.678294
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.678352
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.678356
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.678413
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.678472
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.678476
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.678534
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.678539
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.678595
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.678657
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.678661
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.678715
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.678784
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.678798
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.678855
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.678917
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.678980
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.679041
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.679102
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.679106
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.679163
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.679225
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.679286
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.679291
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.679347
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.679351
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.679408
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.679412
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.679469
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.679529
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.679534
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.679590
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.679597
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.679652
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.679713
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.679717
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.679771
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.679833
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.679893
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.679954
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.680015
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.680078
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.680140
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.680201
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.680205
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.680262
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.680323
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.680386
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.680391
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.680446
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.680451
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.680507
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.680511
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.680569
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.680628
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.680632
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.680689
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.680696
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.680752
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.680813
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.680818
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.680873
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.680933
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.680993
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.681054
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.681116
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.681180
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.681242
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.681303
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.681307
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.681364
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.681426
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.681488
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.681496
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.681550
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.681554
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.681610
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.681614
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.681671
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.681731
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.681735
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.681792
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.681796
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.681866
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.681976
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.681989
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.682029
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.682056
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.682139
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.682185
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.682246
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.682317
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.682378
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.682443
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.682448
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.682510
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.682575
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.682642
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.682653
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.682712
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.682721
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.682801
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.682807
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.682828
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.682890
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.682894
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.682952
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.682957
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.683018
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.683081
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.683092
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.683139
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.683195
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.683254
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.683313
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.683371
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.683431
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.683490
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.683550
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.683555
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.683609
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.683669
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.683728
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.683733
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.683788
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.683798
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.683849
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.683854
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.683908
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.683981
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.683993
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.684060
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.684068
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.684112
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.684176
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.684191
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.684237
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.684308
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.684365
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.684431
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.684502
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.684563
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.684641
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.684707
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.684713
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.684774
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.684854
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.684913
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.684921
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.684970
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.684987
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.685028
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.685033
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.685095
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.685154
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.685160
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.685217
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.685223
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.685283
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.685350
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.685355
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.685417
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.685476
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.685538
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.685597
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.685660
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.685726
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.685789
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.685852
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.685857
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.685917
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.685982
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.686046
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.686051
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.686109
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.686115
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.686177
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.686183
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.686239
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.686301
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.686306
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.686365
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.686370
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.686430
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.686495
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.686500
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.686556
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.686619
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.686683
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.686746
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.686808
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.686873
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.686939
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.687016
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.687023
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.687093
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.687147
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.687225
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.687231
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.687257
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.687261
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.687315
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.687323
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.687373
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.687432
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.687436
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.687493
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.687497
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.687569
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.687631
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.687635
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.687685
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.687743
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.687805
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.687870
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.687935
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.687990
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.688046
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.688102
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.688106
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.688160
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.688218
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.688279
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.688303
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.688337
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.688341
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.688396
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.688400
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.688454
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.688510
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.688514
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.688568
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.688572
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.688627
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.688685
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.688689
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.688741
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.688799
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.688857
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.688915
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.688973
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.689033
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.689092
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.689150
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.689154
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.689208
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.689266
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.689344
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.689348
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.689400
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.689404
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.689458
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.689462
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.689516
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.689573
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.689578
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.689634
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.689638
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.689690
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.689748
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.689752
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.689804
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.689862
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.689920
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.689978
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.690036
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.690096
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.690154
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.690212
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.690218
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.690271
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.690329
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.690388
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.690392
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.690447
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.690470
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.690504
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.690509
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.690562
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.690619
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.690626
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.690677
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.690682
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.690736
ord4,aa16,Rose,1,100,Fill,1.000000,,20231216-091920.690816
ord3,aa15,Rose,2,100,Fill,1.000000,,20231216-091920.690842
ord1,aa13,,1,100,Rejected,55.00,Invalid instrument,20231216-091920.690893
ord2,aa14,Rose,3,100,Rejected,65.00,Invalid side,20231216-091920.690975
ord3,aa15,Lavender,2,101,Rejected,1.00,Invalid size,20231216-091920.691057
ord4,aa16,Tulip,1,100,Rejected,-1.00,Invalid price,20231216-091920.691139
ord5,aa17,Orchid,1,1000,Rejected,-1.00,Invalid price,20231216-091920.691219
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.691298
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.691318
ord3,aa15,Rose,1,100,Fill,1.000000,,20231216-091920.691374
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.691381
ord1,aa13,Rose,2,100,New,55.000000,,20231216-091920.691466
ord2,aa14,Rose,2,100,New,45.000000,,20231216-091920.691507
ord3,aa15,Rose,1,200,Fill,1.000000,,20231216-091920.691565
ord3,aa15,Rose,2,200,Fill,1.000000,,20231216-091920.691570
ord1,aa13,Rose,1,100,Fill,45.000000,,20231216-091920.691624
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.691629
ord2,aa14,Rose,1,100,Fill,45.000000,,20231216-091920.691682
ord2,aa14,Rose,2,100,Fill,45.000000,,20231216-091920.691686
ord3,aa15,Rose,2,300,New,1.000000,,20231216-091920.691740
ord1,aa13,Rose,1,100,Fill,1.000000,,20231216-091920.691798
ord3,aa15,Rose,2,100,Pfill,1.000000,,20231216-091920.691804
ord2,aa14,Rose,1,100,Fill,1.000000,,20231216-091920.691856
